"gene_id","ensembl_id_clean","entrez_id","gene_symbol","logFC","logCPM","LR","PValue","FDR","significance","direction"
"ENSG00000177469.12","ENSG00000177469","284119","CAVIN1",-2.13312905739773,7.73868813954235,458.433571277737,1.05383946691479e-101,1.67348381761834e-99,"Significant","Downregulated"
"ENSG00000266964.5","ENSG00000266964","5348","FXYD1",-2.92528491074693,2.2504303826068,455.194857719172,5.34053835026318e-101,8.42770330036218e-99,"Significant","Downregulated"
"ENSG00000131634.13","ENSG00000131634","79652","TMEM204",-1.98034350357659,4.21096823631133,454.999336145192,5.89026582807526e-101,9.23747340950759e-99,"Significant","Downregulated"
"ENSG00000178726.6","ENSG00000178726","7056","THBD",-2.50066115759733,5.73967146142022,454.712633710228,6.80029594702277e-101,1.05988069361962e-98,"Significant","Downregulated"
"ENSG00000105339.10","ENSG00000105339","22898","DENND3",-1.83543259999552,5.56860705638679,451.358534095692,3.65142135816929e-100,5.65611888787831e-98,"Significant","Downregulated"
"ENSG00000258168.5","ENSG00000258168",NA,NA,-2.45798869700858,2.93609169327002,450.425717687169,5.82730473197701e-100,8.97156202302973e-98,"Significant","Downregulated"
"ENSG00000177098.8","ENSG00000177098","6330","SCN4B",-2.86950694385355,3.07085656024865,447.683892343889,2.30232989573854e-99,3.52312288106075e-97,"Significant","Downregulated"
"ENSG00000173706.12","ENSG00000173706","57493","HEG1",-2.17957120924393,6.47917029666863,447.558054907583,2.45218697157446e-99,3.72983547260744e-97,"Significant","Downregulated"
"ENSG00000263585.1","ENSG00000263585",NA,NA,3.6736211249282,4.8755018276431,446.275251688307,4.6637073342552e-99,7.05113451991674e-97,"Significant","Upregulated"
"ENSG00000221857.7","ENSG00000221857",NA,NA,-2.90009690521657,2.15515585133102,444.365540061144,1.21435867388003e-98,1.82507989028553e-96,"Significant","Downregulated"
"ENSG00000134201.10","ENSG00000134201","2949","GSTM5",-2.47112199383958,1.95739939057224,443.677171619255,1.71458662687799e-98,2.56163300248772e-96,"Significant","Downregulated"
"ENSG00000183010.16","ENSG00000183010","5831","PYCR1",3.64303713174727,6.81380645217523,443.494209261851,1.87922321506703e-98,2.7910886445428e-96,"Significant","Upregulated"
"ENSG00000126785.12","ENSG00000126785","57381","RHOJ",-1.92307732815846,3.5225877459123,442.79135212533,2.6726662612519e-98,3.94632458657013e-96,"Significant","Downregulated"
"ENSG00000148677.6","ENSG00000148677","27063","ANKRD1",-4.50571898104052,3.39405951157122,442.212493377458,3.57211229228297e-98,5.24373623650306e-96,"Significant","Downregulated"
"ENSG00000031081.10","ENSG00000031081","57514","ARHGAP31",-2.18327599800009,5.50183069581982,441.486971922361,5.1383661380088e-98,7.49934142303954e-96,"Significant","Downregulated"
"ENSG00000144843.11","ENSG00000144843","141","ADPRH",-1.66256479843435,4.00682615788634,438.561084907647,2.22643873903152e-97,3.23076734033372e-95,"Significant","Downregulated"
"ENSG00000134917.9","ENSG00000134917","11095","ADAMTS8",-3.57889232594436,3.12706447379135,438.537242050534,2.253200884736e-97,3.2509182364971e-95,"Significant","Downregulated"
"ENSG00000197245.5","ENSG00000197245","79927","FAM110D",-2.36976725327184,0.909005683294339,436.638831599482,5.8340790556247e-97,8.36958307246978e-95,"Significant","Downregulated"
"ENSG00000167434.9","ENSG00000167434","762","CA4",-4.42584779172911,2.53427222488683,435.638995525792,9.62896264005498e-97,1.3735688005579e-94,"Significant","Downregulated"
"ENSG00000071282.11","ENSG00000071282","29995","LMCD1",-1.82001897844546,5.13325678105143,431.000437934197,9.84336060756673e-96,1.39626411224973e-93,"Significant","Downregulated"
"ENSG00000223609.7","ENSG00000223609","3045","HBD",-4.16993493244317,-0.278753551188822,430.083560169112,1.5584798216327e-95,2.19832720762033e-93,"Significant","Downregulated"
"ENSG00000172159.15","ENSG00000172159","257019","FRMD3",-2.50197823756104,2.20757592566099,428.193089009381,4.01942534959163e-95,5.63813725843551e-93,"Significant","Downregulated"
"ENSG00000112214.10","ENSG00000112214","9457","FHL5",-2.81059925462564,1.59654173383598,426.084257762467,1.15653285368196e-94,1.61333138246496e-92,"Significant","Downregulated"
"ENSG00000117758.13","ENSG00000117758","23673","STX12",-1.10011445184874,5.93689821854771,425.398868699575,1.6305580849994e-94,2.26208577407417e-92,"Significant","Downregulated"
"ENSG00000090006.17","ENSG00000090006","8425","LTBP4",-2.29524528153847,6.82708665050144,424.133909121013,3.07370663540153e-94,4.240875346298e-92,"Significant","Downregulated"
"ENSG00000128849.10","ENSG00000128849","84952","CGNL1",-2.28582190885092,5.46962228187171,424.045613779554,3.21277642020111e-94,4.40866259965532e-92,"Significant","Downregulated"
"ENSG00000250899.3","ENSG00000250899",NA,NA,-2.21978166126856,1.41621733229342,421.449629726882,1.18009913613323e-93,1.60205952184691e-91,"Significant","Downregulated"
"ENSG00000163687.13","ENSG00000163687","1776","DNASE1L3",-3.57167215959046,2.11388339234353,421.449496873057,1.18017771422047e-93,1.60205952184691e-91,"Significant","Downregulated"
"ENSG00000148488.15","ENSG00000148488","338596","ST8SIA6",-3.38032973650747,0.491299128338682,420.601006746228,1.80563623229126e-93,2.43799514594236e-91,"Significant","Downregulated"
"ENSG00000283849.1","ENSG00000283849",NA,NA,-2.37750981912971,-0.818266438647542,420.414338528193,1.98271681784936e-93,2.662851964568e-91,"Significant","Downregulated"
"ENSG00000243566.6","ENSG00000243566","105375355","UPK3B",-4.20645683207879,4.58402228224544,418.902677223387,4.22953165462398e-93,5.65034099193655e-91,"Significant","Downregulated"
"ENSG00000108342.12","ENSG00000108342","1440","CSF3",-4.75131718642487,3.05015703670585,418.30672310137,5.70177084442325e-93,7.57705326583383e-91,"Significant","Downregulated"
"ENSG00000232220.2","ENSG00000232220",NA,NA,-2.06281175996658,4.95325201120978,417.945374427496,6.83380213600651e-93,9.03385707497531e-91,"Significant","Downregulated"
"ENSG00000197381.15","ENSG00000197381","104","ADARB1",-1.8269838758627,4.58289649920714,417.586069606251,8.18220445848787e-93,1.07600250193938e-90,"Significant","Downregulated"
"ENSG00000055813.5","ENSG00000055813","114800","CCDC85A",-2.74678447106818,2.42495490719657,417.459596233168,8.71764414379064e-93,1.14047563205477e-90,"Significant","Downregulated"
"ENSG00000185291.11","ENSG00000185291","3563","IL3RA",-1.85234281587108,3.37350440569374,416.818133789733,1.20232887337645e-92,1.56482483112793e-90,"Significant","Downregulated"
"ENSG00000182575.7","ENSG00000182575","11248","NXPH3",-2.48477088527,1.67437006967455,416.212354674308,1.62884913002341e-92,2.10906726584416e-90,"Significant","Downregulated"
"ENSG00000179820.15","ENSG00000179820","91663","MYADM",-2.05169957724538,7.27539864405106,415.866965517065,1.93669208837266e-92,2.49487441527149e-90,"Significant","Downregulated"
"ENSG00000130164.13","ENSG00000130164","3949","LDLR",-2.18007494010386,6.84534029722124,415.560281729688,2.25847636908286e-92,2.89463298695295e-90,"Significant","Downregulated"
"ENSG00000224397.5","ENSG00000224397","100506115","PELATON",-2.54704712322034,3.73819300180625,415.54947973337,2.27073676832405e-92,2.89564811431383e-90,"Significant","Downregulated"
"ENSG00000101307.15","ENSG00000101307","10326","SIRPB1",-2.56245369327303,3.44001856955874,414.789974347274,3.32266568556347e-92,4.21577818566794e-90,"Significant","Downregulated"
"ENSG00000069702.10","ENSG00000069702","7049","TGFBR3",-2.61836430930287,4.40639079397926,414.171296395785,4.53057618485938e-92,5.71962590457573e-90,"Significant","Downregulated"
"ENSG00000091106.18","ENSG00000091106","58484","NLRC4",-2.14838299411745,2.30758888293689,412.634687698543,9.78649210829602e-92,1.22934895145456e-89,"Significant","Downregulated"
"ENSG00000169418.9","ENSG00000169418","4881","NPR1",-2.6858767207143,4.12219208164741,411.633297585182,1.61659502633681e-91,2.02066375346426e-89,"Significant","Downregulated"
"ENSG00000111897.6","ENSG00000111897","57515","SERINC1",-1.22814006456101,7.50562356400154,411.571232444629,1.66767377213247e-91,2.07424113657994e-89,"Significant","Downregulated"
"ENSG00000198576.3","ENSG00000198576","23237","ARC",-3.52900720802168,1.08713354776217,410.556959481721,2.77262346736736e-91,3.43166519252737e-89,"Significant","Downregulated"
"ENSG00000184113.9","ENSG00000184113","7122","CLDN5",-2.79113361126811,5.08916736979447,406.988212732678,1.65852122701231e-90,2.04273182735775e-88,"Significant","Downregulated"
"ENSG00000213203.2","ENSG00000213203","170575","GIMAP1",-2.02530787671079,3.39925848447245,406.689359112129,1.92652659976108e-90,2.36130437462949e-88,"Significant","Downregulated"
"ENSG00000185010.13","ENSG00000185010","2157","F8",-1.79996391467651,4.28115700321461,406.182321022461,2.48397094316996e-90,3.02984455768591e-88,"Significant","Downregulated"
"ENSG00000165757.8","ENSG00000165757","57608","JCAD",-2.14865313816268,5.7469259903487,406.024783460467,2.68806140366765e-90,3.2630222298656e-88,"Significant","Downregulated"
"ENSG00000067082.14","ENSG00000067082","1316","KLF6",-1.84608731057672,7.53511198712036,405.276385832191,3.91156305824932e-90,4.72550505539412e-88,"Significant","Downregulated"
"ENSG00000154342.5","ENSG00000154342","89780","WNT3A",-4.18481690197141,1.05299307275255,403.413358938338,9.95169618331344e-90,1.19652560444039e-87,"Significant","Downregulated"
"ENSG00000159200.17","ENSG00000159200","1827","RCAN1",-1.87014866676043,5.33095751021059,402.291047010204,1.74665059016648e-89,2.09010335313334e-87,"Significant","Downregulated"
"ENSG00000283824.1","ENSG00000283824","407004","MIR22",-2.09937627117594,-0.725877952848684,399.992078377047,5.52915914502848e-89,6.58517637985019e-87,"Significant","Downregulated"
"ENSG00000183722.7","ENSG00000183722","10186","LHFPL6",-1.77034618810794,4.87233967559923,399.652493920107,6.55514704965247e-89,7.77046515759039e-87,"Significant","Downregulated"
"ENSG00000161649.12","ENSG00000161649","146894","CD300LG",-5.02860400334121,1.19532387248352,399.23856943981,8.06656992650695e-89,9.51742168571841e-87,"Significant","Downregulated"
"ENSG00000066056.13","ENSG00000066056","7075","TIE1",-2.03467292346019,4.81305467014421,397.577633914203,1.85462988760116e-88,2.17802558288567e-86,"Significant","Downregulated"
"ENSG00000109501.13","ENSG00000109501","7466","WFS1",-1.80179212511457,5.98382023730153,396.355317589728,3.42251352013647e-88,4.00069647545952e-86,"Significant","Downregulated"
"ENSG00000131831.17","ENSG00000131831","10742","RAI2",-2.19115628035967,3.49310980067789,396.268799973546,3.5742045432677e-88,4.1587599314731e-86,"Significant","Downregulated"
"ENSG00000140932.9","ENSG00000140932","146225","CMTM2",-2.40169036191044,-1.24289591002231,394.635896560876,8.10311572491126e-88,9.38511784120571e-86,"Significant","Downregulated"
"ENSG00000110799.13","ENSG00000110799","7450","VWF",-2.38493576963714,7.94707262488279,393.703540140115,1.29306907528685e-87,1.49080826858072e-85,"Significant","Downregulated"
"ENSG00000204301.6","ENSG00000204301","4855","NOTCH4",-1.88195437044476,4.65315540814885,393.259476406843,1.61544721303715e-87,1.85401939463522e-85,"Significant","Downregulated"
"ENSG00000123178.14","ENSG00000123178","57213","SPRYD7",-1.34545111889336,3.72733588045925,393.215777556322,1.65122351859778e-87,1.88650419099888e-85,"Significant","Downregulated"
"ENSG00000158578.18","ENSG00000158578","212","ALAS2",-4.19511735111197,-1.22675979076321,391.893310058205,3.20408402351214e-87,3.64414042836297e-85,"Significant","Downregulated"
"ENSG00000197471.11","ENSG00000197471","6693","SPN",-2.32396948917586,4.71826048539541,391.577416333055,3.7538210998672e-87,4.25023448208731e-85,"Significant","Downregulated"
"ENSG00000187950.8","ENSG00000187950","341350","OVCH1",-4.02540882594214,-0.771861543433426,390.014424321708,8.21744997141057e-87,9.26260688964935e-85,"Significant","Downregulated"
"ENSG00000080546.13","ENSG00000080546","27244","SESN1",-1.70944941859368,4.40427084542769,389.331139768286,1.15741540566207e-86,1.29882584789163e-84,"Significant","Downregulated"
"ENSG00000261143.1","ENSG00000261143","400406","ADAMTS7P3",-2.86404086321635,1.30469555815803,388.735007670463,1.56051789794241e-86,1.74342992943133e-84,"Significant","Downregulated"
"ENSG00000279619.1","ENSG00000279619",NA,NA,-2.78986929557596,-0.38289401436849,388.3998897198,1.84597161271103e-86,2.05325714754805e-84,"Significant","Downregulated"
"ENSG00000271894.1","ENSG00000271894",NA,NA,-2.69022316601788,1.94040596624543,387.14652746685,3.46009054723751e-86,3.83174676435087e-84,"Significant","Downregulated"
"ENSG00000112137.17","ENSG00000112137","221692","PHACTR1",-2.29884678605103,4.34911809435545,387.044786928343,3.64113618824397e-86,4.01463090030446e-84,"Significant","Downregulated"
"ENSG00000226871.1","ENSG00000226871",NA,NA,-2.44759849565028,-1.25901373442943,385.739855337506,7.00372079375159e-86,7.6885628835406e-84,"Significant","Downregulated"
"ENSG00000167261.13","ENSG00000167261","64174","DPEP2",-2.28735508500725,2.59917525378397,385.146297809344,9.43085100936794e-86,1.03082059366031e-83,"Significant","Downregulated"
"ENSG00000261269.1","ENSG00000261269",NA,NA,-1.93877430823322,1.69109692040922,384.27747999016,1.45780741878509e-85,1.58655946193555e-83,"Significant","Downregulated"
"ENSG00000078081.7","ENSG00000078081","27074","LAMP3",-2.83547612538375,7.17715022653336,380.411031903324,1.0126824100343e-84,1.09739133780927e-82,"Significant","Downregulated"
"ENSG00000129596.4","ENSG00000129596","1036","CDO1",-2.7640709681828,1.30883244345308,378.613785533194,2.49323576364912e-84,2.69024400839216e-82,"Significant","Downregulated"
"ENSG00000182253.14","ENSG00000182253","23336","SYNM",-1.92863808991494,3.95476516418218,378.532800115957,2.59654179939877e-84,2.78979080395828e-82,"Significant","Downregulated"
"ENSG00000154734.14","ENSG00000154734","9510","ADAMTS1",-2.40322075593512,5.62029198637791,378.033523225437,3.33500910296604e-84,3.56803579833854e-82,"Significant","Downregulated"
"ENSG00000187688.14","ENSG00000187688","51393","TRPV2",-1.9556526989707,4.81030531193402,374.820779758225,1.66947150856945e-83,1.7785859122308e-81,"Significant","Downregulated"
"ENSG00000131055.4","ENSG00000131055","84701","COX4I2",-2.36324371259815,2.21005931325805,374.510441714992,1.95050459848559e-83,2.06925590786397e-81,"Significant","Downregulated"
"ENSG00000161281.10","ENSG00000161281","1346","COX7A1",-2.01063309121812,2.39271723696988,374.396553646677,2.06510983217544e-83,2.18167188923003e-81,"Significant","Downregulated"
"ENSG00000116147.16","ENSG00000116147","7143","TNR",-3.91191601310352,0.348320401274477,373.26457694194,3.64252745308539e-83,3.83209065262304e-81,"Significant","Downregulated"
"ENSG00000137726.16","ENSG00000137726","53826","FXYD6",-1.9782010859049,4.90177997767373,373.160862021566,3.83693346253555e-83,4.0198644396498e-81,"Significant","Downregulated"
"ENSG00000186594.14","ENSG00000186594","84981","MIR22HG",-1.67893037883559,4.347309520912,373.02532634535,4.10670903028572e-83,4.28472298783818e-81,"Significant","Downregulated"
"ENSG00000187800.13","ENSG00000187800","375033","PEAR1",-2.08603444791832,2.92423617518299,371.554310464707,8.58567474546825e-83,8.9209753764744e-81,"Significant","Downregulated"
"ENSG00000128268.11","ENSG00000128268","4248","MGAT3",-3.08861004108936,3.72680375576432,369.948589315144,1.92038279872134e-82,1.98720267561128e-80,"Significant","Downregulated"
"ENSG00000130226.16","ENSG00000130226","1804","DPP6",-3.3627148684868,-0.348753911344256,369.423680670176,2.4984861576159e-82,2.57486844872015e-80,"Significant","Downregulated"
"ENSG00000147526.19","ENSG00000147526","6867","TACC1",-1.87254669518299,6.81897873320379,368.610553736445,3.75596158550868e-82,3.85505179156539e-80,"Significant","Downregulated"
"ENSG00000162407.8","ENSG00000162407","8613","PLPP3",-1.45981243357487,6.03024974325626,368.119272952142,4.8049565201393e-82,4.91175494643713e-80,"Significant","Downregulated"
"ENSG00000173517.10","ENSG00000173517","79834","PEAK1",-1.68922833573409,5.62408742101154,367.907806628566,5.34235689926456e-82,5.43907940925528e-80,"Significant","Downregulated"
"ENSG00000163788.13","ENSG00000163788","54861","SNRK",-1.24977009036892,5.27895104197848,367.095873504068,8.02636878043774e-82,8.13886688101496e-80,"Significant","Downregulated"
"ENSG00000161940.10","ENSG00000161940","255877","BCL6B",-1.82470746751054,3.76863875444766,366.25658514991,1.22253870083619e-81,1.23471518629652e-79,"Significant","Downregulated"
"ENSG00000107738.19","ENSG00000107738","64115","VSIR",-1.66582418530462,5.6801106237108,365.630609408679,1.67325051018851e-81,1.68318335186254e-79,"Significant","Downregulated"
"ENSG00000100034.13","ENSG00000100034","9647","PPM1F",-1.33539726449522,4.96112627142506,365.419568477083,1.85999860405444e-81,1.86361526800677e-79,"Significant","Downregulated"
